text_1	text_2	y
Are you scared to be alone when there are not friends near you	Been feeling in need of a good tonic	0
Are you scared to be alone when there are not friends near you	Been feeling nervous and strungup all the time	0
Are you scared to be alone when there are not friends near you	Been feeling perfectly well and in good health	0
Are you scared to be alone when there are not friends near you	Been feeling reasonably happy, all things considered	0
Are you scared to be alone when there are not friends near you	Been feeling run down and out of sorts	0
Are you scared to be alone when there are not friends near you	Been feeling unhappy and depressed	0
Are you scared to be alone when there are not friends near you	Been getting a feeling of tightness or pressure in your head	0
Are you scared to be alone when there are not friends near you	Been getting any pains in your head	0
Are you scared to be alone when there are not friends near you	Been getting edgy and badtemptered	0
Are you scared to be alone when there are not friends near you	Been getting scared or panicky for no good reason	0
Are you scared to be alone when there are not friends near you	Been having hot or cold spells	0
Are you scared to be alone when there are not friends near you	Been losing confidence in yourself	0
Are you scared to be alone when there are not friends near you	Been manging to keep yourself busy and occupied	0
Are you scared to be alone when there are not friends near you	Been satisfied with the way you've carried out your task	0
Are you scared to be alone when there are not friends near you	Been taking longer over things you do	0
Are you scared to be alone when there are not friends near you	Been thinking of yourself as a worthless person	0
Are you scared to be alone when there are not friends near you	Did you feel full of life	0
Are you scared to be alone when there are not friends near you	Did you feel tired	0
Are you scared to be alone when there are not friends near you	Did you feel worn out	0
Are you scared to be alone when there are not friends near you	Did you have a lot of energy	0
Are you scared to be alone when there are not friends near you	Do people annoy and irritate you	0
Are you scared to be alone when there are not friends near you	Do you feel tired most of the time	0
Are you scared to be alone when there are not friends near you	Do you find it difficult to make decisions about trivial things	0
Are you scared to be alone when there are not friends near you	Do you have any special fears, like some people are scared of feathers, or cats, or spiders, or birds	1
Are you scared to be alone when there are not friends near you	Do you keep reasonably cheerful or have you been very depressed or low spirited recently Have you cried at all (Rate depressed mood)	0
Are you scared to be alone when there are not friends near you	Do you often feel depressed	0
Are you scared to be alone when there are not friends near you	Do you often feel miserable or depressed	0
Are you scared to be alone when there are not friends near you	Do you often feel on edge, or keyed up, or mentally tense or strained	0
Are you scared to be alone when there are not friends near you	Do you often feel tired most of the time	0
Are you scared to be alone when there are not friends near you	Do you often get in a violent rage	0
Are you scared to be alone when there are not friends near you	Do you often get into a violent rage	0
Are you scared to be alone when there are not friends near you	Do you often get worried about things	0
Are you scared to be alone when there are not friends near you	Do you often have backache	0
Are you scared to be alone when there are not friends near you	Do you often have bad headaches	0
Are you scared to be alone when there are not friends near you	Do you often have bad pain in eyes	0
Are you scared to be alone when there are not friends near you	Do you often suddenly become scared for no good reason	0
Are you scared to be alone when there are not friends near you	Do you seem to be slowed down in your movements, or have too little energy recently How much has this affected you	0
