text_1	text_2	y
Dificuldade para relaxar	Kon nie ophou om bekommerd te wees nie	0
Dificuldade para relaxar	Oormatig bekommerd oor verskillende goed	0
Dificuldade para relaxar	Sukkel om te ontspan	1
Dificuldade para relaxar	Só rusteloos dat dit moeilik is om stil te sit	0
Dificuldade para relaxar	Raak maklik vies of geïrriteerd	0
Dificuldade para relaxar	Voel bang asof iets aakligs kan gebeur 	0
Dificuldade para relaxar	Gibati og nerbiyos, kabalaka, o kahadlok	0
Dificuldade para relaxar	Dili makahunong o makakontrol sa pagkabalaka	0
Dificuldade para relaxar	Sobra nga nabalaka bahin sa lain-lain nga mga butang	0
Dificuldade para relaxar	Lisod pagkalma	1
Dificuldade para relaxar	Nag-alindasay pag-ayo nga lisod pagpabilin nga maglingkod	0
Dificuldade para relaxar	Nahimong dali maglagot o iritable	0
Dificuldade para relaxar	Nahadlok nga basin naay dautan nga mahitabo 	0
Dificuldade para relaxar	ತಳಮಳ, ಆತಂಕ ಅಥ ಾ ಬಹಳ ΅ಾತರದ ಅನುಭವ	0
Dificuldade para relaxar	‷ಂ⁀ಸುವ⁳ದನುΊ ⁄⁌ῤಸಲು ಅಥ ಾ ⁄ಯಂ⁀ῢಸಲು ಧῡ ಾಗ⁂ರುವ⁳ದು	0
Dificuldade para relaxar	⁧ೕ⁫ ⁧ೕ⁫ ⁎ಷಯಗಳ ಬ⁕Ὴ ಅ⁀ ಾ‵ ‷ಂ⁀ಸುವ⁳ದು	0
Dificuldade para relaxar	⁄ ಾಳ ಾ‵ರಲು ⁠ೂಂದ⁫	1
Dificuldade para relaxar	ಒಂದು ಕ⁝ ⁑Ῐರ ಾ‵ ಕು⁍ತು⁓ೂಳῥಲೂ ಆಗದಷುῒ ಚಡಪ‽ಸುವ⁳ದು	0
Dificuldade para relaxar	ಸುಲಭ ಾ‵ ⁓ೂೕಪ⁕ೂಳುῥವ⁳ದು ಅಥ ಾ ″⁋″⁋ ಾಗುವ⁳ದು	0
Dificuldade para relaxar	ಏ῿ಾದರೂ ಅ῿ಾಹುತ ಸಂಭ⁎ಸುತῗ⁢ ಎಂದು ⁲ದರುವ⁳ದು	0
Dificuldade para relaxar	הרגשתי עצבני, חרד או מתוח מאוד	0
Dificuldade para relaxar	לא הייתי מסוגל להפסיק לדאוג או לשלוט בדאגה	0
Dificuldade para relaxar	הייתי מודאג יותר מידי בנוגע לדברים שונים	0
Dificuldade para relaxar	התקשיתי להירגע	1
Dificuldade para relaxar	הייתי כל כך חסר מנוחה שהיה לי קשה לשבת מבלי לנוע	0
Dificuldade para relaxar	הייתי מתעצבן או מתרגז בקלות	0
Dificuldade para relaxar	פחדתי כאילו משהו נורא עלול לקרות	0
Dificuldade para relaxar	Følt deg nervøs, engstelig eller veldig stresset	0
Dificuldade para relaxar	Ikke klart å slutte å bekymre deg eller kontrolleren bekymringene dine	0
Dificuldade para relaxar	Bekymret deg for mye om ulike ting	0
Dificuldade para relaxar	Vansker med å slappe av	1
Dificuldade para relaxar	Vært så rastløs at det har vært vanskelig å sitte stille	0
Dificuldade para relaxar	Blitt lett sint eller irritert	0
Dificuldade para relaxar	Følt deg redd som om noe forferdelig kunne komme til å skje	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Ficar facilmente aborrecido/a ou irritado/a	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Sentir medo como se algo horrível fosse acontecer	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Feeling nervous, anxious, or on edge	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Not being able to stop or control worrying	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Worrying too much about different things	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Trouble relaxing	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Being so restless that it is hard to sit still	1
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Becoming easily annoyed or irritable	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Feeling afraid, as if something awful might happen	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Sentiment de nervosité, d’anxiété ou de tension	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Incapable d’arrêter de vous inquiéter ou de contrôler vos inquiétudes	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Inquiétudes excessives à propos de tout et de rien	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Difficulté à se détendre	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Agitation telle qu’il est difficile de rester tranquille	1
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Devenir facilement contrarié(e) ou irritable	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Avoir peur que quelque chose d’épouvantable puisse arriver	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Nervosität, Ängstlichkeit oder Anspannung	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Nicht in der Lage sein, Sorgen zu stoppen oder zu kontrollieren	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Übermäßige Sorgen bezüglich verschiedener Angelegenheiten	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Schwierigkeiten zu entspannen	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Rastlosigkeit, so dass Stillsitzen schwer fällt	1
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Schnelle Verärgerung oder Gereiztheit	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Gefühl der Angst, so als würde etwas Schlimmes passieren	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Sentirse nervioso/a, intranquilo/a o con los nervios de punta	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	No poder dejar de preocuparse o no poder controlar la preocupación	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Preocuparse demasiado por diferentes cosas	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Dificultad para relajarse	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Estar tan inquieto/a que es difícil permanecer sentado/a tranquilamente	1
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Molestarse o ponerse irritable fácilmente	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Sentir miedo como si algo terrible pudiera pasar	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Вы нервничали, тревожились или испытывали сильный стресс	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Вы были неспособны успокоиться или контролировать свое волнение	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Вы слишком сильно волновались по различным поводам	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Вам было трудно расслабиться	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Вы были настолько суетливы, что Вам было тяжело усидеть на месте	1
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Вы легко злились или раздражались	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Вы испытывали страх, словно должно произойти нечто ужасное	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	感觉紧张、焦虑或不安	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	无法停止或控制担忧	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	对各种事情担心太多 	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	难以放松 	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	坐立不安，以至于很难安静地坐下来	1
Ficar tão agitado/a que se torna difícil permanecer sentado/a	变得容易生气或急躁 	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	感觉害怕，好像有可怕的事情要发生一样	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Senuagtig, angstig of gespanne gevoel	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Kon nie ophou om bekommerd te wees nie	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Oormatig bekommerd oor verskillende goed	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Sukkel om te ontspan	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Só rusteloos dat dit moeilik is om stil te sit	1
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Raak maklik vies of geïrriteerd	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Voel bang asof iets aakligs kan gebeur 	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Gibati og nerbiyos, kabalaka, o kahadlok	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Dili makahunong o makakontrol sa pagkabalaka	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Sobra nga nabalaka bahin sa lain-lain nga mga butang	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Lisod pagkalma	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Nag-alindasay pag-ayo nga lisod pagpabilin nga maglingkod	1
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Nahimong dali maglagot o iritable	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Nahadlok nga basin naay dautan nga mahitabo 	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	ತಳಮಳ, ಆತಂಕ ಅಥ ಾ ಬಹಳ ΅ಾತರದ ಅನುಭವ	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	‷ಂ⁀ಸುವ⁳ದನುΊ ⁄⁌ῤಸಲು ಅಥ ಾ ⁄ಯಂ⁀ῢಸಲು ಧῡ ಾಗ⁂ರುವ⁳ದು	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	⁧ೕ⁫ ⁧ೕ⁫ ⁎ಷಯಗಳ ಬ⁕Ὴ ಅ⁀ ಾ‵ ‷ಂ⁀ಸುವ⁳ದು	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	⁄ ಾಳ ಾ‵ರಲು ⁠ೂಂದ⁫	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	ಒಂದು ಕ⁝ ⁑Ῐರ ಾ‵ ಕು⁍ತು⁓ೂಳῥಲೂ ಆಗದಷುῒ ಚಡಪ‽ಸುವ⁳ದು	1
Ficar tão agitado/a que se torna difícil permanecer sentado/a	ಸುಲಭ ಾ‵ ⁓ೂೕಪ⁕ೂಳುῥವ⁳ದು ಅಥ ಾ ″⁋″⁋ ಾಗುವ⁳ದು	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	ಏ῿ಾದರೂ ಅ῿ಾಹುತ ಸಂಭ⁎ಸುತῗ⁢ ಎಂದು ⁲ದರುವ⁳ದು	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	הרגשתי עצבני, חרד או מתוח מאוד	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	לא הייתי מסוגל להפסיק לדאוג או לשלוט בדאגה	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	הייתי מודאג יותר מידי בנוגע לדברים שונים	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	התקשיתי להירגע	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	הייתי כל כך חסר מנוחה שהיה לי קשה לשבת מבלי לנוע	1
Ficar tão agitado/a que se torna difícil permanecer sentado/a	הייתי מתעצבן או מתרגז בקלות	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	פחדתי כאילו משהו נורא עלול לקרות	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Følt deg nervøs, engstelig eller veldig stresset	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Ikke klart å slutte å bekymre deg eller kontrolleren bekymringene dine	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Bekymret deg for mye om ulike ting	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Vansker med å slappe av	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Vært så rastløs at det har vært vanskelig å sitte stille	1
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Blitt lett sint eller irritert	0
Ficar tão agitado/a que se torna difícil permanecer sentado/a	Følt deg redd som om noe forferdelig kunne komme til å skje	0
Ficar facilmente aborrecido/a ou irritado/a	Sentir medo como se algo horrível fosse acontecer	0
Ficar facilmente aborrecido/a ou irritado/a	Feeling nervous, anxious, or on edge	0
Ficar facilmente aborrecido/a ou irritado/a	Not being able to stop or control worrying	0
Ficar facilmente aborrecido/a ou irritado/a	Worrying too much about different things	0
Ficar facilmente aborrecido/a ou irritado/a	Trouble relaxing	0
Ficar facilmente aborrecido/a ou irritado/a	Being so restless that it is hard to sit still	0
Ficar facilmente aborrecido/a ou irritado/a	Becoming easily annoyed or irritable	1
Ficar facilmente aborrecido/a ou irritado/a	Feeling afraid, as if something awful might happen	0
Ficar facilmente aborrecido/a ou irritado/a	Sentiment de nervosité, d’anxiété ou de tension	0
Ficar facilmente aborrecido/a ou irritado/a	Incapable d’arrêter de vous inquiéter ou de contrôler vos inquiétudes	0
Ficar facilmente aborrecido/a ou irritado/a	Inquiétudes excessives à propos de tout et de rien	0
Ficar facilmente aborrecido/a ou irritado/a	Difficulté à se détendre	0
Ficar facilmente aborrecido/a ou irritado/a	Agitation telle qu’il est difficile de rester tranquille	0
Ficar facilmente aborrecido/a ou irritado/a	Devenir facilement contrarié(e) ou irritable	1
Ficar facilmente aborrecido/a ou irritado/a	Avoir peur que quelque chose d’épouvantable puisse arriver	0
Ficar facilmente aborrecido/a ou irritado/a	Nervosität, Ängstlichkeit oder Anspannung	0
Ficar facilmente aborrecido/a ou irritado/a	Nicht in der Lage sein, Sorgen zu stoppen oder zu kontrollieren	0
Ficar facilmente aborrecido/a ou irritado/a	Übermäßige Sorgen bezüglich verschiedener Angelegenheiten	0
Ficar facilmente aborrecido/a ou irritado/a	Schwierigkeiten zu entspannen	0
Ficar facilmente aborrecido/a ou irritado/a	Rastlosigkeit, so dass Stillsitzen schwer fällt	0
Ficar facilmente aborrecido/a ou irritado/a	Schnelle Verärgerung oder Gereiztheit	1
Ficar facilmente aborrecido/a ou irritado/a	Gefühl der Angst, so als würde etwas Schlimmes passieren	0
Ficar facilmente aborrecido/a ou irritado/a	Sentirse nervioso/a, intranquilo/a o con los nervios de punta	0
Ficar facilmente aborrecido/a ou irritado/a	No poder dejar de preocuparse o no poder controlar la preocupación	0
Ficar facilmente aborrecido/a ou irritado/a	Preocuparse demasiado por diferentes cosas	0
Ficar facilmente aborrecido/a ou irritado/a	Dificultad para relajarse	0
Ficar facilmente aborrecido/a ou irritado/a	Estar tan inquieto/a que es difícil permanecer sentado/a tranquilamente	0
Ficar facilmente aborrecido/a ou irritado/a	Molestarse o ponerse irritable fácilmente	1
Ficar facilmente aborrecido/a ou irritado/a	Sentir miedo como si algo terrible pudiera pasar	0
Ficar facilmente aborrecido/a ou irritado/a	Вы нервничали, тревожились или испытывали сильный стресс	0
